ID,FECHA_UTC,HORA_UTC,FECHA_CORTE,LATITUD,LONGITUD,PROFUNDIDAD,MAGNITUD,EPICENTRO,DEPARTAMENTO
7233,19970216,185403,20223006,-14.7752,-73.4465,127,5.1,PERU,APURIMAC
7234,19970216,212323,20223006,-15.5877,-75.8871,31,4.8,OCEANO,MAR
7235,19970217,175143,20223006,-15.5509,-75.6487,18,5.3,OCEANO,MAR
7236,19970218,035506,20223006,-6.8616,-80.5458,51,4.6,OCEANO,MAR
7237,19970222,104537,20223006,-3.8423,-80.2578,53,4.5,PERU,TUMBES
7238,19970222,112814,20223006,-4.4228,-80.5972,42,4.5,PERU,PIURA
7239,19970222,223128,20223006,-12.4529,-76.8058,70,4.5,OCEANO,MAR
7240,19970223,090347,20223006,-16.586,-69.753,182,4.5,PERU,PUNO
7241,19970223,124445,20223006,-8.148,-79.6704,36,4.5,OCEANO,MAR
7242,19970224,024331,20223006,-15.3447,-75.1481,56,4.5,PERU,ICA
7243,19970225,005507,20223006,-3.2421,-80.6903,30,4.5,OCEANO,MAR
7244,19970225,022845,20223006,-8.082,-71.855,600,4.1,BRASIL,BRASIL
7245,19970225,103546,20223006,-14.5802,-76.3771,26,4.8,OCEANO,MAR
7246,19970227,054612,20223006,-5.6849,-78.5631,14,4.6,PERU,AMAZONAS
7247,19970301,043841,20223006,-11.6288,-78.2209,29,4.7,OCEANO,MAR
7248,19970301,105256,20223006,-15.1847,-76.0843,14,4.8,OCEANO,MAR
7249,19970302,214502,20223006,-5.3217,-77.7335,2,4.5,PERU,AMAZONAS
7250,19970303,204049,20223006,-4.1801,-75.6629,81,4.5,PERU,LORETO
7251,19970304,052951,20223006,-9.284,-79.0697,56,4.5,OCEANO,MAR
7252,19970305,022853,20223006,-3.8812,-80.9578,31,5.6,OCEANO,MAR
7253,19970306,101559,20223006,-5.9643,-81.0154,11,4.6,PERU,PIURA
7254,19970306,101700,20223006,-5.8922,-81.1391,25,4.5,PERU,PIURA
7255,19970306,102413,20223006,-5.8286,-80.8912,34,4.8,PERU,PIURA
7256,19970306,200214,20223006,-14.3659,-76.2773,37,4.6,OCEANO,MAR
7257,19970306,214504,20223006,-10.6578,-77.7463,56,4.5,PERU,LIMA
7258,19970307,094224,20223006,-6.485,-71.217,628,5.4,BRASIL,BRASIL
7259,19970307,193442,20223006,-11.2167,-74.0082,35,5.4,PERU,JUNIN
7260,19970308,022535,20223006,-8.1646,-74.6126,172,4.6,PERU,UCAYALI
7261,19970308,123501,20223006,-9.996,-77.6214,16,4.5,PERU,ANCASH
7262,19970311,080234,20223006,-8.5337,-76.0644,46,4.7,PERU,HUANUCO
7263,19970311,154536,20223006,-16.485,-69.535,200,4.3,PERU,PUNO
7264,19970313,062649,20223006,-8.1284,-79.8593,30,4.6,OCEANO,MAR
7265,19970313,181527,20223006,-14.8655,-75.7382,35,4.9,OCEANO,MAR
7266,19970314,101051,20223006,-8.2675,-74.6957,165,4.5,PERU,UCAYALI
7267,19970315,210626,20223006,-9.0148,-75.9221,56,4.6,PERU,HUANUCO
7268,19970316,034542,20223006,-5.3479,-80.0228,84,4.8,PERU,PIURA
7269,19970317,154853,20223006,-6.0001,-77.2854,26,4.5,PERU,SAN MARTIN
7270,19970317,195844,20223006,-4.7252,-76.4334,155,4.8,PERU,LORETO
7271,19970318,082618,20223006,-14.9339,-76.1302,36,4.5,OCEANO,MAR
7272,19970319,065027,20223006,-4.3588,-80.4793,57,4.5,PERU,PIURA
7273,19970319,104302,20223006,-15.725,-69.255,225,4.2,BOLIVIA,BOLIVIA
7274,19970319,232652,20223006,-8.7009,-79.6702,15,4.5,OCEANO,MAR
7275,19970320,092427,20223006,-2.6664,-77.4537,152,4.5,ECUADOR,ECUADOR
7276,19970321,064340,20223006,-10.8285,-74.3934,143,4.7,PERU,UCAYALI
7277,19970321,082129,20223006,-11.0678,-74.291,119,4.6,PERU,JUNIN
7278,19970321,115625,20223006,-15.9193,-75.5792,39,4.7,OCEANO,MAR
7279,19970324,185951,20223006,-3.5884,-80.3726,47,4.7,PERU,TUMBES
7280,19970325,164332,20223006,-9,-71.316,609,4.2,BRASIL,BRASIL
7281,19970325,164433,20223006,-9.063,-71.295,603,6.1,BRASIL,BRASIL
7282,19970325,192541,20223006,-8.8214,-71.4188,592,5.3,BRASIL,BRASIL
7283,19970326,011444,20223006,-14.6954,-73.8173,113,4.5,PERU,AYACUCHO
7284,19970326,151743,20223006,-6.6427,-80.5942,14,4.5,OCEANO,MAR
7285,19970326,225740,20223006,-13.6522,-75.9364,51,4.5,PERU,ICA
7286,19970328,010709,20223006,-14.0175,-74.3807,94,4.6,PERU,AYACUCHO
7287,19970328,084007,20223006,-9.8366,-74.2985,133,4.8,PERU,UCAYALI
7288,19970328,123115,20223006,-10.0709,-76.223,138,4.5,PERU,HUANUCO
7289,19970329,142005,20223006,-16.489,-69.756,183,4.3,PERU,PUNO
7290,19970330,051140,20223006,-3.6149,-77.6286,160,4.5,PERU,LORETO
7291,19970330,065727,20223006,-15.9426,-73.0388,147,4.6,PERU,AREQUIPA
7292,19970330,113348,20223006,-10.9863,-78.4035,44,4.7,OCEANO,MAR
7293,19970330,140001,20223006,-9.0204,-76.0226,147,4.7,PERU,HUANUCO
7294,19970401,183330,20223006,-17.9101,-69.9149,123,6.3,PERU,TACNA
7295,19970401,184211,20223006,-18.2178,-69.7065,113,6.3,PERU,CHILE
7296,19970402,145514,20223006,-5.4878,-78.5296,11,4.5,PERU,AMAZONAS
7297,19970402,204637,20223006,-7.2372,-79.7064,52,4.7,OCEANO,MAR
7298,19970403,103205,20223006,-6.3882,-76.3756,31,4.6,PERU,SAN MARTIN
7299,19970405,164517,20223006,-3.4336,-80.1422,100,4.5,ECUADOR,ECUADOR
7300,19970406,074201,20223006,-3.6748,-80.5067,26,4.5,PERU,TUMBES
7301,19970406,231929,20223006,-10.6243,-75.4066,26,5.2,PERU,PASCO
7302,19970407,010005,20223006,-11.1045,-74.9465,39,4.6,PERU,JUNIN
7303,19970407,131710,20223006,-8.0611,-75.9414,158,4.6,PERU,SAN MARTIN
7304,19970407,230131,20223006,-16.6835,-72.8805,94,4.9,OCEANO,MAR
7305,19970408,015826,20223006,-5.0702,-78.1892,52,4.5,PERU,AMAZONAS
7306,19970408,175908,20223006,-8.4819,-75.7816,116,5.1,PERU,LORETO
7307,19970408,230349,20223006,-3.5269,-77.763,155,4.5,PERU,AMAZONAS
7308,19970409,120409,20223006,-18.285,-69.509,145,4.5,PERU,CHILE
7309,19970410,084936,20223006,-10.611,-75.4351,6,4.6,PERU,PASCO
7310,19970410,180448,20223006,-10.4186,-74.9954,20,4.9,PERU,PASCO
7311,19970411,093841,20223006,-14.4331,-75.7459,49,4.8,PERU,ICA
7312,19970411,225757,20223006,-16.533,-69.568,200,4.3,PERU,PUNO
7313,19970412,164046,20223006,-11.4106,-76.3592,118,4.8,PERU,JUNIN
7314,19970413,232034,20223006,-18.1211,-71.1837,69,5.8,OCEANO,MAR
7315,19970413,234322,20223006,-18.732,-71.653,33,4.7,OCEANO,MAR
7316,19970414,042457,20223006,-14.5872,-74.2994,118,4.5,PERU,AYACUCHO
7317,19970414,071807,20223006,-12.165,-75.5594,118,4.5,PERU,JUNIN
7318,19970414,074438,20223006,-18.2524,-71.3109,38,4.8,OCEANO,MAR
7319,19970414,193509,20223006,-5.372,-77.7196,8,4.5,PERU,AMAZONAS
7320,19970415,013752,20223006,-10.4281,-75.3043,146,4.8,PERU,PASCO
7321,19970417,060107,20223006,-9.3617,-79.1025,32,4.5,OCEANO,MAR
7322,19970419,083512,20223006,-7.4111,-81.2629,26,4.5,OCEANO,MAR
7323,19970419,134550,20223006,-5.8488,-78.6088,31,4.5,PERU,AMAZONAS
7324,19970419,222423,20223006,-3.5174,-80.0371,54,4.5,ECUADOR,ECUADOR
7325,19970420,132357,20223006,-4.0524,-81.175,23,4.5,OCEANO,MAR
7326,19970421,130314,20223006,-5.9562,-77.1065,57,4.5,PERU,SAN MARTIN
7327,19970422,010355,20223006,-4.896,-76.4914,150,4.7,PERU,LORETO
7328,19970422,040022,20223006,-15.227,-75.9236,34,4.9,OCEANO,MAR
7329,19970422,072649,20223006,-14.5145,-76.9033,7,4.7,OCEANO,MAR
7330,19970422,074412,20223006,-3.9028,-80.4929,10,4.5,PERU,TUMBES
7331,19970424,052946,20223006,-9.4621,-79.4641,31,4.6,OCEANO,MAR
7332,19970424,105635,20223006,-14.6531,-74.379,108,4.8,PERU,AYACUCHO
7333,19970425,052454,20223006,-5.7167,-80.1255,52,4.5,PERU,PIURA
7334,19970426,123202,20223006,-14.9465,-75.7746,40,4.7,OCEANO,MAR
7335,19970427,063245,20223006,-4.1495,-80.4805,54,4.6,PERU,PIURA
7336,19970427,153147,20223006,-15.034,-75.3901,40,4.8,PERU,ICA
7337,19970428,070913,20223006,-13.0135,-76.9088,30,4.5,OCEANO,MAR
7338,19970430,135045,20223006,-4.6135,-81.0251,11,4.5,PERU,PIURA
7339,19970503,021208,20223006,-11.2645,-78.4242,31,4.9,OCEANO,MAR
7340,19970503,085106,20223006,-3.1935,-81.7519,7,4.5,OCEANO,MAR
7341,19970505,105655,20223006,-6.2102,-81.6698,30,4.5,OCEANO,MAR
7342,19970505,224157,20223006,-7.3872,-80.5533,27,4.5,OCEANO,MAR
7343,19970506,085605,20223006,-16.1241,-73.6009,16,4.5,PERU,AREQUIPA
7344,19970506,151240,20223006,-4.7744,-80.8456,42,4.5,PERU,PIURA
7345,19970506,164434,20223006,-5.9056,-77.1497,22,4.5,PERU,SAN MARTIN
7346,19970507,001317,20223006,-6.1031,-81.2226,26,4.5,OCEANO,MAR
7347,19970507,021543,20223006,-10.617,-75.3406,28,5.4,PERU,PASCO
7348,19970507,174805,20223006,-17.5727,-72.2433,50,4.9,OCEANO,MAR
7349,19970507,204902,20223006,-15.377,-70.039,242,4.2,PERU,PUNO
7350,19970508,023943,20223006,-7.0111,-80.2488,45,4.5,OCEANO,MAR
7351,19970509,113803,20223006,-7.0596,-74.6545,175,4.5,PERU,LORETO
7352,19970509,160314,20223006,-15.8478,-75.8548,9,4.8,OCEANO,MAR
7353,19970510,154410,20223006,-15.2,-75.6619,29,4.8,OCEANO,MAR
7354,19970510,163220,20223006,-5.2331,-80.4376,49,4.6,PERU,PIURA
7355,19970512,052459,20223006,-14.637,-76.0372,11,4.6,OCEANO,MAR
7356,19970518,000043,20223006,-9.8916,-78.9266,33,4.9,OCEANO,MAR
7357,19970519,072000,20223006,-9.6242,-79.3304,41,5.2,OCEANO,MAR
7358,19970519,121447,20223006,-3.9047,-77.3696,123,4.5,PERU,LORETO
7359,19970520,043647,20223006,-15.2539,-72.3431,120,4.5,PERU,AREQUIPA
7360,19970520,051258,20223006,-7.1212,-80.7574,9,4.5,OCEANO,MAR
7361,19970521,085910,20223006,-9.2157,-79.1076,40,4.5,OCEANO,MAR
7362,19970521,104401,20223006,-5.0656,-79.581,102,4.5,PERU,PIURA
7363,19970521,204224,20223006,-2.7701,-77.6333,144,4.8,ECUADOR,ECUADOR
7364,19970524,024012,20223006,-7.3809,-80.1863,38,4.5,OCEANO,MAR
7365,19970524,134932,20223006,-15.8275,-73.2275,53,4.6,PERU,AREQUIPA
7366,19970524,140849,20223006,-3.1834,-80.5892,21,4.5,OCEANO,MAR
7367,19970524,142404,20223006,-8.7562,-76.8472,46,4.6,PERU,HUANUCO
7368,19970525,033437,20223006,-15.4212,-75.6232,43,4.9,OCEANO,MAR
7369,19970526,162902,20223006,-10.9635,-76.158,30,4.6,PERU,JUNIN
7370,19970527,094323,20223006,-15.3168,-75.3027,45,4.7,OCEANO,MAR
7371,19970527,230237,20223006,-14.3156,-73.033,96,4.9,PERU,APURIMAC
7372,19970601,171503,20223006,-17.1835,-71.6421,61,5,PERU,AREQUIPA
7373,19970603,025905,20223006,-3.7598,-78.8458,143,4.5,ECUADOR,ECUADOR
7374,19970604,083339,20223006,-16.2666,-74.8411,18,4.5,OCEANO,MAR
7375,19970606,132647,20223006,-3.3148,-76.8684,149,4.7,PERU,LORETO
7376,19970606,231851,20223006,-13.8083,-75.5235,81,4.8,PERU,HUANCAVELICA
7377,19970607,040137,20223006,-10.2669,-79.3844,21,4.5,OCEANO,MAR
7378,19970607,074602,20223006,-11.0008,-73.9819,136,4.5,PERU,UCAYALI
7379,19970608,010339,20223006,-5.7619,-77.4959,127,4.5,PERU,SAN MARTIN
7380,19970608,120059,20223006,-9.8563,-75.6091,138,4.8,PERU,HUANUCO
7381,19970608,225355,20223006,-10.2601,-75.1988,21,4.8,PERU,PASCO
7382,19970609,142006,20223006,-5.831,-71.781,603,4.7,BRASIL,BRASIL
7383,19970610,165923,20223006,-8.9271,-74.6485,158,4.6,PERU,HUANUCO
7384,19970612,001640,20223006,-11.7411,-74.0087,7,4.7,PERU,JUNIN
7385,19970612,081658,20223006,-8.1393,-80.0359,36,4.5,OCEANO,MAR
7386,19970613,011119,20223006,-17.008,-72.628,64,4.3,OCEANO,MAR
7387,19970614,033326,20223006,-3.2703,-80.202,8,4.5,OCEANO,MAR
7388,19970614,043331,20223006,-4.0985,-80.9679,5,4.5,PERU,TUMBES
7389,19970614,081608,20223006,-9.5261,-80.1339,37,4.6,OCEANO,MAR
7390,19970614,224353,20223006,-17.6073,-70.8302,69,4.9,PERU,TACNA
7391,19970615,031513,20223006,-8.5652,-76.5815,56,4.5,PERU,HUANUCO
7392,19970615,053747,20223006,-15.8436,-75.6582,9,4.5,OCEANO,MAR
7393,19970617,095247,20223006,-15.1463,-72.1267,192,4.6,PERU,AREQUIPA
7394,19970617,162250,20223006,-10.1994,-79.5418,60,4.5,OCEANO,MAR
7395,19970623,112738,20223006,-6.449,-77.8368,155,4.5,PERU,AMAZONAS
7396,19970623,193256,20223006,-8.7722,-79.506,27,4.5,OCEANO,MAR
7397,19970624,154830,20223006,-17.1025,-70.041,165,4.9,PERU,PUNO
7398,19970626,061242,20223006,-14.2774,-74.4276,95,4.5,PERU,AYACUCHO
7399,19970627,221756,20223006,-14.7247,-76.1346,19,4.5,OCEANO,MAR
7400,19970628,020316,20223006,-11.9277,-77.7722,38,4.6,OCEANO,MAR
7401,19970628,064626,20223006,-3.48,-80.6441,56,4.5,OCEANO,MAR
7402,19970630,151452,20223006,-5.9738,-76.9581,21,4.5,PERU,SAN MARTIN
7403,19970630,184359,20223006,-4.3851,-81.0817,15,4.9,PERU,PIURA
7404,19970630,184740,20223006,-4.3158,-81.038,47,4.9,PERU,PIURA
7405,19970630,185619,20223006,-3.5856,-81.1095,31,6,OCEANO,MAR
7406,19970702,074252,20223006,-12.6126,-76.9981,46,4.5,OCEANO,MAR
7407,19970702,120729,20223006,-9.3122,-79.3449,47,4.5,OCEANO,MAR
7408,19970703,063409,20223006,-17.9419,-73.471,11,4.5,OCEANO,MAR
7409,19970703,180131,20223006,-12.0756,-75.2158,126,4.9,PERU,JUNIN
7410,19970703,232836,20223006,-9.1673,-75.8259,144,5,PERU,HUANUCO
7411,19970704,030954,20223006,-4.2745,-80.9502,16,4.5,PERU,PIURA
7412,19970704,033619,20223006,-4.1245,-81.1451,64,4.7,OCEANO,MAR
7413,19970705,001013,20223006,-4.0762,-77.9438,57,4.5,PERU,AMAZONAS
7414,19970705,040259,20223006,-4.276,-81.0832,15,4.5,PERU,PIURA
7415,19970706,071849,20223006,-17.0746,-72.2628,70,4.9,OCEANO,MAR
7416,19970706,163955,20223006,-7.1323,-80.8388,35,4.5,OCEANO,MAR
7417,19970706,191951,20223006,-2.9816,-80.1415,48,4.5,OCEANO,MAR
7418,19970707,082415,20223006,-6.2677,-76.1879,166,4.7,PERU,SAN MARTIN
7419,19970708,032323,20223006,-9.3733,-80.3062,31,4.9,OCEANO,MAR
7420,19970710,001108,20223006,-10.5334,-79.3479,52,4.5,OCEANO,MAR
7421,19970711,155531,20223006,-4.0838,-78.1535,158,4.5,PERU,AMAZONAS
7422,19970713,182430,20223006,-12.4601,-74.6734,9,4.5,PERU,HUANCAVELICA
7423,19970714,011109,20223006,-6.344,-75.8301,149,4.7,PERU,SAN MARTIN
7424,19970714,230648,20223006,-14.544,-75.79,47,4.8,PERU,ICA
7425,19970715,123246,20223006,-15.9277,-72.8995,84,5.1,PERU,AREQUIPA
7426,19970715,173410,20223006,-12.7598,-75.5052,66,4.7,PERU,HUANCAVELICA
7427,19970715,192713,20223006,-16.877,-72.629,73,4.3,OCEANO,MAR
7428,19970715,232234,20223006,-10.3396,-75.5937,141,4.5,PERU,PASCO
7429,19970716,025147,20223006,-14.8206,-75.6954,93,4.7,OCEANO,MAR
7430,19970716,050211,20223006,-15.8723,-75.3314,11,4.5,OCEANO,MAR
7431,19970716,073220,20223006,-7.9971,-74.2811,163,5,PERU,UCAYALI
7432,19970717,015355,20223006,-12.7368,-75.0928,83,4.6,PERU,HUANCAVELICA
7433,19970718,033417,20223006,-5.5674,-80.4443,53,4.5,PERU,PIURA
7434,19970721,082455,20223006,-3.5813,-77.7241,132,4.6,PERU,AMAZONAS
7435,19970723,030558,20223006,-12.3792,-74.7402,11,4.5,PERU,HUANCAVELICA
7436,19970723,132655,20223006,-13.4457,-76.6573,63,4.6,OCEANO,MAR
7437,19970723,140335,20223006,-6.3393,-76.3367,24,5.6,PERU,SAN MARTIN
7438,19970723,145200,20223006,-9.4415,-79.3524,34,5.3,OCEANO,MAR
7439,19970723,153019,20223006,-15.4543,-75.7687,32,4.7,OCEANO,MAR
7440,19970724,110838,20223006,-15.4469,-71.9682,52,4.7,PERU,AREQUIPA
7441,19970725,060454,20223006,-5.335,-81.5541,27,4.5,OCEANO,MAR
7442,19970725,162946,20223006,-6.7027,-76.9822,40,4.7,PERU,SAN MARTIN
7443,19970725,233514,20223006,-7.7309,-74.6235,18,4.5,PERU,LORETO
7444,19970727,171012,20223006,-14.2229,-73.6996,134,5.5,PERU,AYACUCHO
7445,19970728,134133,20223006,-8.7065,-78.6005,52,4.5,PERU,LA LIBERTAD
7446,19970729,101713,20223006,-11.6566,-78.0028,56,4.6,OCEANO,MAR
7447,19970729,185024,20223006,-12.247,-77.2811,38,4.5,OCEANO,MAR
7448,19970730,140225,20223006,-6.0792,-75.3791,158,4.9,PERU,LORETO
7449,19970731,044320,20223006,-5.6821,-75.5903,151,4.6,PERU,LORETO
7450,19970731,045225,20223006,-16.4088,-69.8193,166,4.9,PERU,PUNO
7451,19970731,051123,20223006,-6.0709,-80.2805,52,4.5,PERU,LAMBAYEQUE
7452,19970731,123704,20223006,-8.847,-79.9331,28,4.6,OCEANO,MAR
7453,19970731,141838,20223006,-12.5768,-76.6675,35,4.5,PERU,LIMA
7454,19970801,021029,20223006,-11.5294,-77.6298,56,4.6,OCEANO,MAR
7455,19970804,011853,20223006,-14.6826,-75.0444,34,4.5,PERU,ICA
7456,19970804,040333,20223006,-5.9103,-79.5477,90,4.5,PERU,PIURA
7457,19970804,060339,20223006,-13.1828,-76.3497,58,4.8,PERU,LIMA
7458,19970805,003712,20223006,-15.8537,-73.5507,56,4.7,PERU,AREQUIPA
7459,19970806,082616,20223006,-15.034,-75.9577,35,4.7,OCEANO,MAR
7460,19970806,085802,20223006,-14.9485,-75.9923,19,4.8,OCEANO,MAR
7461,19970808,064438,20223006,-14.5172,-72.5708,108,4.8,PERU,APURIMAC
7462,19970809,211956,20223006,-5.66,-76.9679,113,4.9,PERU,LORETO
7463,19970810,040944,20223006,-15.0989,-72.6638,78,4.5,PERU,AREQUIPA
7464,19970810,183953,20223006,-3.2379,-80.763,26,4.5,OCEANO,MAR
7465,19970811,012640,20223006,-9.9028,-78.9506,17,4.6,OCEANO,MAR
7466,19970811,025627,20223006,-5.3692,-77.1194,154,4.5,PERU,LORETO
7467,19970811,100418,20223006,-5.2537,-80.285,51,4.5,PERU,PIURA
7468,19970811,105549,20223006,-11.9065,-77.5464,54,4.5,OCEANO,MAR
7469,19970811,125504,20223006,-2.7867,-77.4536,119,5.3,ECUADOR,ECUADOR
7470,19970812,113128,20223006,-16.7448,-73.7575,52,5.6,OCEANO,MAR
7471,19970814,050058,20223006,-2.9242,-77.4674,142,4.7,PERU,LORETO
7472,19970814,113207,20223006,-13.3295,-75.8489,76,4.5,PERU,ICA
7473,19970815,175936,20223006,-8.4016,-74.6116,128,4.8,PERU,UCAYALI
7474,19970815,225319,20223006,-5.6541,-81.8244,18,5.9,OCEANO,MAR
7475,19970816,162527,20223006,-5.4064,-76.384,152,4.5,PERU,LORETO
7476,19970819,133620,20223006,-10.3272,-75.6907,32,4.6,PERU,PASCO
7477,19970819,231043,20223006,-15.5045,-75.6404,35,4.5,OCEANO,MAR
7478,19970820,194133,20223006,-4.1033,-80.7336,49,4.5,PERU,TUMBES
7479,19970820,205806,20223006,-2.8745,-77.5035,141,4.7,ECUADOR,ECUADOR
7480,19970821,014241,20223006,-18.622,-71.013,71,4.2,OCEANO,MAR
7481,19970821,105611,20223006,-4.7793,-80.5067,46,4.5,PERU,PIURA
7482,19970821,143944,20223006,-14.8576,-74.1386,15,4.9,PERU,AYACUCHO
7483,19970821,231732,20223006,-2.6471,-77.918,162,4.8,ECUADOR,ECUADOR
7484,19970823,174147,20223006,-13.2148,-76.5248,48,4.6,OCEANO,MAR
7485,19970826,041849,20223006,-13.9222,-75.4418,88,4.7,PERU,ICA
7486,19970826,142656,20223006,-5.7487,-81.6283,22,5.2,OCEANO,MAR
7487,19970829,111119,20223006,-13.6906,-77.0248,22,4.5,OCEANO,MAR
7488,19970830,064929,20223006,-3.1526,-80.9642,36,4.9,OCEANO,MAR
7489,19970830,085516,20223006,-6.0512,-81.6012,25,4.5,OCEANO,MAR
7490,19970831,061256,20223006,-8.1981,-75.3727,174,4.7,PERU,UCAYALI
7491,19970831,063017,20223006,-4.7627,-79.3741,119,5,ECUADOR,ECUADOR
7492,19970831,090008,20223006,-13.5169,-75.1199,120,4.7,PERU,HUANCAVELICA
7493,19970831,090737,20223006,-16.0931,-74.7202,32,4.5,OCEANO,MAR
7494,19970831,134140,20223006,-15.3397,-72.4024,135,4.8,PERU,AREQUIPA
7495,19970902,051411,20223006,-12.7459,-76.9127,50,4.6,OCEANO,MAR
7496,19970903,011441,20223006,-8.942,-79.2983,57,4.5,OCEANO,MAR
7497,19970903,233754,20223006,-2.8319,-77.8454,145,4.5,ECUADOR,ECUADOR
7498,19970904,073643,20223006,-7.1115,-74.3282,159,4.5,PERU,LORETO
7499,19970904,162912,20223006,-3.5315,-80.1165,114,4.5,ECUADOR,ECUADOR
7500,19970904,202157,20223006,-16.3648,-74.0761,59,4.6,OCEANO,MAR
7501,19970904,212328,20223006,-16.8298,-69.1686,200,5.1,BOLIVIA,BOLIVIA
7502,19970905,035506,20223006,-7.2265,-80.0986,12,4.5,OCEANO,MAR
7503,19970905,192718,20223006,-8.1158,-76.0635,145,4.7,PERU,SAN MARTIN
7504,19970908,102915,20223006,-3.4212,-77.3121,146,4.5,PERU,LORETO
7505,19970908,142356,20223006,-3.8524,-81.8584,23,4.9,OCEANO,MAR
7506,19970908,153313,20223006,-14.0699,-71.74,128,5,PERU,CUSCO
7507,19970909,040718,20223006,-9.2399,-79.7083,37,4.6,OCEANO,MAR
7508,19970909,185516,20223006,-5.809,-76.4785,22,4.9,PERU,LORETO
7509,19970910,184046,20223006,-11.3264,-76.7995,114,4.5,PERU,LIMA
7510,19970911,124021,20223006,-4.8709,-80.7566,33,4.5,PERU,PIURA
7511,19970911,182925,20223006,-4.6467,-81.1621,24,4.5,PERU,PIURA
7512,19970913,103646,20223006,-14.3745,-75.6299,60,4.5,PERU,ICA
7513,19970914,074540,20223006,-9.5489,-79.6684,21,4.5,OCEANO,MAR
7514,19970914,183843,20223006,-16.885,-69.713,116,4.8,PERU,PUNO
7515,19970916,023629,20223006,-8.268,-74.3572,155,4.9,PERU,UCAYALI
7516,19970916,074134,20223006,-5.5351,-75.1266,163,4.7,PERU,LORETO
7517,19970916,150924,20223006,-5.9381,-81.1415,9,4.7,PERU,PIURA
7518,19970917,232147,20223006,-12.549,-77.5506,38,4.7,OCEANO,MAR
7519,19970918,060119,20223006,-3.7218,-80.2084,39,4.6,PERU,TUMBES
7520,19970918,184931,20223006,-14.3288,-73.8233,84,4.5,PERU,AYACUCHO
7521,19970918,205333,20223006,-15.7775,-75.845,16,4.8,OCEANO,MAR
7522,19970920,060711,20223006,-14.2052,-76.8562,6,4.7,OCEANO,MAR
7523,19970921,082744,20223006,-14.9432,-75.8454,32,4.7,OCEANO,MAR
7524,19970922,043322,20223006,-3.7914,-78.0166,147,4.6,PERU,AMAZONAS
7525,19970922,183009,20223006,-10.9126,-74.5753,138,4.5,PERU,JUNIN
7526,19970923,055858,20223006,-3.7003,-81.1357,48,4.5,OCEANO,MAR
7527,19970923,144422,20223006,-12.3853,-77.1014,58,4.6,OCEANO,MAR
7528,19970924,201639,20223006,-17.669,-69.431,150,4.3,PERU,CHILE
7529,19970924,233311,20223006,-6.3484,-80.4627,53,4.5,PERU,LAMBAYEQUE
7530,19970925,025041,20223006,-9.1184,-79.1564,27,4.6,OCEANO,MAR
7531,19970925,150541,20223006,-14.8672,-75.7621,72,4.7,OCEANO,MAR
7532,19970926,035750,20223006,-8.6372,-76.0107,149,4.6,PERU,HUANUCO
7533,19970926,084646,20223006,-17.1849,-72.6842,55,4.5,OCEANO,MAR
7534,19970926,122154,20223006,-3.0824,-80.8457,21,4.7,OCEANO,MAR
7535,19970926,134330,20223006,-13.0824,-75.1115,98,4.5,PERU,HUANCAVELICA
7536,19970927,112613,20223006,-13.5937,-74.6435,123,4.6,PERU,AYACUCHO
7537,19970927,151814,20223006,-15.2294,-72.1378,177,4.7,PERU,AREQUIPA
7538,19970928,223119,20223006,-3.9985,-80.714,34,4.6,PERU,TUMBES
7539,19970929,020940,20223006,-15.0607,-74.9204,85,4.6,PERU,ICA
7540,19970929,051704,20223006,-15.1467,-75.5712,55,4.5,OCEANO,MAR
7541,19970930,020008,20223006,-3.9711,-80.3096,54,4.6,PERU,TUMBES
7542,19970930,081644,20223006,-8.6939,-79.5533,53,4.5,OCEANO,MAR
7543,19970930,193646,20223006,-13.3698,-77.6321,22,4.9,OCEANO,MAR
7544,19971001,005257,20223006,-16.8302,-73.3373,46,5.2,OCEANO,MAR
7545,19971001,101852,20223006,-13.4263,-76.7776,22,4.6,OCEANO,MAR
7546,19971001,190822,20223006,-11.2685,-75.4891,20,4.8,PERU,JUNIN
7547,19971002,150718,20223006,-12.7704,-77.2425,14,4.5,OCEANO,MAR
7548,19971002,210239,20223006,-10.8519,-74.2396,152,4.8,PERU,UCAYALI
7549,19971003,184023,20223006,-8.7935,-74.542,158,4.6,PERU,UCAYALI
7550,19971004,114030,20223006,-14.6809,-75.4496,33,4.5,PERU,ICA
7551,19971005,042105,20223006,-5.8602,-78.5439,37,4.6,PERU,AMAZONAS
7552,19971006,180753,20223006,-5.6339,-78.9239,23,4.5,PERU,CAJAMARCA
7553,19971008,115245,20223006,-5.0869,-80.8333,19,4.5,PERU,PIURA
7554,19971009,071313,20223006,-8.6674,-75.0759,158,4.6,PERU,UCAYALI
7555,19971009,162923,20223006,-3.6187,-80.5303,32,4.5,PERU,TUMBES
7556,19971010,173158,20223006,-15.9235,-75.3752,23,4.7,OCEANO,MAR
7557,19971011,070751,20223006,-5.6843,-77,159,4.5,PERU,SAN MARTIN
7558,19971011,102158,20223006,-5.8189,-76.8795,154,4.5,PERU,SAN MARTIN
7559,19971011,130158,20223006,-15.4807,-75.4587,35,4.8,OCEANO,MAR
7560,19971012,055528,20223006,-10.8372,-74.2353,28,5.2,PERU,UCAYALI
7561,19971012,150827,20223006,-16.063,-70.124,100,4,PERU,PUNO
7562,19971014,035243,20223006,-7.929,-75.8452,9,4.5,PERU,LORETO
